id_transport_log,id_warehouse,id_store,id_suppliers,journey_status,ts_stock_shipped,ts_stock_received,ts_last_update,id_dim_date_stock_shipped,id_dim_date_stock_received,id_dim_date_last_update
110012,WH06,ST106,12,On-Time,08:34:19,08:34:19,08:34:19,20251004,20251007,20251007
110013,WH07,ST007,13,On-Time,08:35:02,08:35:02,08:35:02,20251004,20251007,20251007
110014,WH07,ST107,14,On-Time,08:35:45,08:35:45,08:35:45,20251004,20251007,20251007
110015,WH08,ST008,15,On-Time,08:36:27,08:36:27,08:36:27,20251004,20251007,20251007
110016,WH08,ST108,16,On-Time,08:37:10,08:37:10,08:37:10,20251004,20251007,20251007
110017,WH09,ST009,17,On-Time,08:37:52,08:37:52,08:37:52,20251004,20251007,20251007
110018,WH09,ST109,18,On-Time,08:38:35,08:38:35,08:38:35,20251004,20251007,20251007
110019,WH10,ST010,19,On-Time,08:39:18,08:39:18,08:39:18,20251004,20251007,20251007
110020,WH10,ST110,20,On-Time,08:40:00,08:40:00,08:40:00,20251004,20251007,20251007
110021,WH11,ST011,1,On-Time,08:40:43,08:40:43,08:40:43,20251004,20251007,20251007
110022,WH11,ST111,2,Late,08:41:26,08:41:26,08:41:26,20251004,20251008,20251008
110023,WH12,ST012,3,On-Time,08:42:08,08:42:08,08:42:08,20251004,20251007,20251007
110024,WH12,ST112,4,On-Time,08:42:51,08:42:51,08:42:51,20251004,20251007,20251007
110025,WH13,ST013,5,On-Time,08:43:33,08:43:33,08:43:33,20251004,20251007,20251007
110026,WH13,ST113,6,On-Time,08:44:16,08:44:16,08:44:16,20251004,20251007,20251007
110027,WH14,ST014,7,On-Time,08:44:59,08:44:59,08:44:59,20251004,20251007,20251007
110028,WH14,ST114,8,On-Time,08:45:41,08:45:41,08:45:41,20251004,20251007,20251007
110029,WH15,ST015,9,On-Time,08:46:24,08:46:24,08:46:24,20251004,20251007,20251007
110030,WH15,ST115,10,On-Time,08:47:07,08:47:07,08:47:07,20251004,20251007,20251007
110031,WH16,ST016,11,Late,08:47:49,08:47:49,08:47:49,20251004,20251008,20251008
110032,WH16,ST116,12,On-Time,08:48:32,08:48:32,08:48:32,20251004,20251007,20251007
110033,WH17,ST017,13,Late,08:49:14,08:49:14,08:49:14,20251004,20251008,20251008
110034,WH17,ST117,14,On-Time,08:49:57,08:49:57,08:49:57,20251004,20251007,20251007
110035,WH18,ST018,15,On-Time,08:50:40,08:50:40,08:50:40,20251004,20251007,20251007
110036,WH18,ST118,16,On-Time,08:51:22,08:51:22,08:51:22,20251004,20251007,20251007
110037,WH19,ST019,17,Late,08:52:05,08:52:05,08:52:05,20251004,20251008,20251008
110038,WH19,ST119,18,On-Time,08:52:48,08:52:48,08:52:48,20251004,20251007,20251007
110039,WH20,ST020,19,On-Time,08:53:30,08:53:30,08:53:30,20251004,20251007,20251007
110040,WH20,ST120,20,On-Time,08:54:13,08:54:13,08:54:13,20251004,20251007,20251007
110041,WH01,ST001,1,On-Time,08:54:55,08:54:55,08:54:55,20251004,20251007,20251007
110042,WH01,ST101,2,Late,08:55:38,08:55:38,08:55:38,20251004,20251009,20251009
110043,WH02,ST002,3,On-Time,08:56:21,08:56:21,08:56:21,20251004,20251007,20251007
110044,WH02,ST102,4,On-Time,08:57:03,08:57:03,08:57:03,20251004,20251007,20251007
110045,WH03,ST003,5,On-Time,08:57:46,08:57:46,08:57:46,20251004,20251007,20251007
110046,WH03,ST103,6,On-Time,08:58:29,08:58:29,08:58:29,20251004,20251007,20251007
110047,WH04,ST004,7,On-Time,08:59:11,08:59:11,08:59:11,20251004,20251007,20251007
110048,WH04,ST104,8,On-Time,08:59:54,08:59:54,08:59:54,20251004,20251007,20251007
110049,WH05,ST005,9,On-Time,09:00:36,09:00:36,09:00:36,20251004,20251007,20251007
110050,WH05,ST105,10,On-Time,09:01:19,09:01:19,09:01:19,20251004,20251007,20251007
110051,WH06,ST006,11,On-Time,09:02:02,09:02:02,09:02:02,20251004,20251007,20251007
110052,WH06,ST106,12,On-Time,09:02:44,09:02:44,09:02:44,20251004,20251007,20251007
110053,WH07,ST007,13,Late,09:03:27,09:03:27,09:03:27,20251004,20251008,20251008
110054,WH07,ST107,14,On-Time,09:04:10,09:04:10,09:04:10,20251004,20251007,20251007
110055,WH08,ST008,15,On-Time,09:04:52,09:04:52,09:04:52,20251004,20251007,20251007
110056,WH08,ST108,16,On-Time,09:05:35,09:05:35,09:05:35,20251004,20251007,20251007
110057,WH09,ST009,17,On-Time,09:06:17,09:06:17,09:06:17,20251004,20251007,20251007
110058,WH09,ST109,18,On-Time,09:07:00,09:07:00,09:07:00,20251004,20251007,20251007
110059,WH10,ST010,19,On-Time,09:07:43,09:07:43,09:07:43,20251004,20251007,20251007
110060,WH10,ST110,20,On-Time,09:08:25,09:08:25,09:08:25,20251004,20251007,20251007
110061,WH11,ST011,1,Late,09:09:08,09:09:08,09:09:08,20251004,20251008,20251008
110062,WH11,ST111,2,On-Time,09:09:51,09:09:51,09:09:51,20251004,20251007,20251007
110063,WH12,ST012,3,Late,09:10:33,09:10:33,09:10:33,20251004,20251009,20251009
110064,WH12,ST112,4,On-Time,09:11:16,09:11:16,09:11:16,20251004,20251007,20251007
110065,WH13,ST013,5,Late,09:11:58,09:11:58,09:11:58,20251004,20251008,20251008
110066,WH13,ST113,6,On-Time,09:12:41,09:12:41,09:12:41,20251004,20251007,20251007
110067,WH14,ST014,7,On-Time,09:13:24,09:13:24,09:13:24,20251004,20251007,20251007
110068,WH14,ST114,8,On-Time,09:14:06,09:14:06,09:14:06,20251004,20251007,20251007
110069,WH15,ST015,9,On-Time,09:14:49,09:14:49,09:14:49,20251004,20251007,20251007
110070,WH15,ST115,10,On-Time,09:15:32,09:15:32,09:15:32,20251004,20251007,20251007
110071,WH16,ST016,11,On-Time,09:16:14,09:16:14,09:16:14,20251004,20251007,20251007
110072,WH16,ST116,12,On-Time,09:16:57,09:16:57,09:16:57,20251004,20251007,20251007
110073,WH17,ST017,13,On-Time,09:17:39,09:17:39,09:17:39,20251004,20251007,20251007
110074,WH17,ST117,14,On-Time,09:18:22,09:18:22,09:18:22,20251004,20251007,20251007
110075,WH18,ST018,15,On-Time,09:19:05,09:19:05,09:19:05,20251004,20251007,20251007
110076,WH18,ST118,16,On-Time,09:19:47,09:19:47,09:19:47,20251004,20251007,20251007
110077,WH19,ST019,17,On-Time,09:20:30,09:20:30,09:20:30,20251004,20251007,20251007
110078,WH19,ST119,18,On-Time,09:21:13,09:21:13,09:21:13,20251004,20251007,20251007
110079,WH20,ST020,19,On-Time,09:21:55,09:21:55,09:21:55,20251004,20251007,20251007
110080,WH20,ST120,20,On-Time,09:22:38,09:22:38,09:22:38,20251004,20251007,20251007
110081,WH01,ST001,1,On-Time,09:23:20,09:23:20,09:23:20,20251004,20251007,20251007
110082,WH01,ST101,2,On-Time,09:24:03,09:24:03,09:24:03,20251004,20251007,20251007
110083,WH02,ST002,3,On-Time,09:24:46,09:24:46,09:24:46,20251004,20251007,20251007
110084,WH02,ST102,4,On-Time,09:25:28,09:25:28,09:25:28,20251004,20251007,20251007
110085,WH03,ST003,5,On-Time,09:26:11,09:26:11,09:26:11,20251004,20251007,20251007
110086,WH03,ST103,6,On-Time,09:26:54,09:26:54,09:26:54,20251004,20251007,20251007
110087,WH04,ST004,7,On-Time,09:27:36,09:27:36,09:27:36,20251004,20251007,20251007
110088,WH04,ST104,8,On-Time,09:28:19,09:28:19,09:28:19,20251004,20251007,20251007
110089,WH05,ST005,9,On-Time,09:29:01,09:29:01,09:29:01,20251004,20251007,20251007
110090,WH05,ST105,10,Late,09:29:44,09:29:44,09:29:44,20251004,20251008,20251008
110091,WH06,ST006,11,Late,09:30:27,09:30:27,09:30:27,20251004,20251008,20251008
110092,WH06,ST106,12,On-Time,09:31:09,09:31:09,09:31:09,20251004,20251007,20251007
110093,WH07,ST007,13,On-Time,09:31:52,09:31:52,09:31:52,20251004,20251007,20251007
110094,WH07,ST107,14,On-Time,09:32:35,09:32:35,09:32:35,20251004,20251007,20251007
110095,WH08,ST008,15,On-Time,09:33:17,09:33:17,09:33:17,20251004,20251007,20251007
110096,WH08,ST108,16,On-Time,09:34:00,09:34:00,09:34:00,20251004,20251007,20251007
110097,WH09,ST009,17,On-Time,09:34:42,09:34:42,09:34:42,20251004,20251007,20251007
110098,WH09,ST109,18,On-Time,09:35:25,09:35:25,09:35:25,20251004,20251007,20251007
110099,WH10,ST010,19,On-Time,09:36:08,09:36:08,09:36:08,20251004,20251007,20251007
110100,WH10,ST110,20,On-Time,09:36:50,09:36:50,09:36:50,20251004,20251007,20251007
110101,WH11,ST011,1,On-Time,09:37:33,09:37:33,09:37:33,20251004,20251007,20251007
110102,WH11,ST111,2,On-Time,09:38:15,09:38:15,09:38:15,20251004,20251007,20251007
110103,WH12,ST012,3,On-Time,09:38:58,09:38:58,09:38:58,20251004,20251007,20251007
110104,WH12,ST112,4,On-Time,09:39:41,09:39:41,09:39:41,20251004,20251007,20251007
110105,WH13,ST013,5,On-Time,09:40:23,09:40:23,09:40:23,20251004,20251007,20251007
110106,WH13,ST113,6,On-Time,09:41:06,09:41:06,09:41:06,20251004,20251007,20251007
110107,WH14,ST014,7,On-Time,09:41:49,09:41:49,09:41:49,20251004,20251007,20251007
110108,WH14,ST114,8,Late,09:42:31,09:42:31,09:42:31,20251004,20251009,20251009
110109,WH15,ST015,9,On-Time,09:43:14,09:43:14,09:43:14,20251004,20251007,20251007
110110,WH15,ST115,10,On-Time,09:43:56,09:43:56,09:43:56,20251004,20251007,20251007
110111,WH16,ST016,11,On-Time,09:44:39,09:44:39,09:44:39,20251004,20251007,20251007
110112,WH16,ST116,12,On-Time,09:45:22,09:45:22,09:45:22,20251004,20251007,20251007
110113,WH17,ST017,13,On-Time,09:46:04,09:46:04,09:46:04,20251004,20251007,20251007
110114,WH17,ST117,14,Late,09:46:47,09:46:47,09:46:47,20251004,20251008,20251008
110115,WH18,ST018,15,On-Time,09:47:30,09:47:30,09:47:30,20251004,20251007,20251007
110116,WH18,ST118,16,On-Time,09:48:12,09:48:12,09:48:12,20251004,20251007,20251007
110117,WH19,ST019,17,On-Time,09:48:55,09:48:55,09:48:55,20251004,20251007,20251007
110118,WH19,ST119,18,On-Time,09:49:37,09:49:37,09:49:37,20251004,20251007,20251007
110119,WH20,ST020,19,On-Time,09:50:20,09:50:20,09:50:20,20251004,20251007,20251007
110120,WH20,ST120,20,On-Time,09:51:03,09:51:03,09:51:03,20251004,20251007,20251007
110121,WH01,ST001,1,On-Time,09:51:45,09:51:45,09:51:45,20251004,20251007,20251007
110122,WH01,ST101,2,Late,09:52:28,09:52:28,09:52:28,20251004,20251008,20251008
110123,WH02,ST002,3,On-Time,09:53:11,09:53:11,09:53:11,20251004,20251007,20251007
110124,WH02,ST102,4,On-Time,09:53:53,09:53:53,09:53:53,20251004,20251007,20251007
110125,WH03,ST003,5,On-Time,09:54:36,09:54:36,09:54:36,20251004,20251007,20251007
110126,WH03,ST103,6,On-Time,09:55:18,09:55:18,09:55:18,20251004,20251007,20251007
110127,WH04,ST004,7,On-Time,09:56:01,09:56:01,09:56:01,20251004,20251007,20251007
110128,WH04,ST104,8,On-Time,09:56:44,09:56:44,09:56:44,20251004,20251007,20251007
110129,WH05,ST005,9,Late,09:57:26,09:57:26,09:57:26,20251004,20251008,20251008
110130,WH05,ST105,10,On-Time,09:58:09,09:58:09,09:58:09,20251004,20251007,20251007
110131,WH06,ST006,11,On-Time,09:58:52,09:58:52,09:58:52,20251004,20251007,20251007
110132,WH06,ST106,12,On-Time,09:59:34,09:59:34,09:59:34,20251004,20251007,20251007
110133,WH07,ST007,13,On-Time,10:00:17,10:00:17,10:00:17,20251004,20251007,20251007
110134,WH07,ST107,14,On-Time,10:00:59,10:00:59,10:00:59,20251004,20251007,20251007
110135,WH08,ST008,15,On-Time,10:01:42,10:01:42,10:01:42,20251004,20251007,20251007
110136,WH08,ST108,16,On-Time,10:02:25,10:02:25,10:02:25,20251004,20251007,20251007
110137,WH09,ST009,17,On-Time,10:03:07,10:03:07,10:03:07,20251004,20251007,20251007
110138,WH09,ST109,18,On-Time,10:03:50,10:03:50,10:03:50,20251004,20251007,20251007
110139,WH10,ST010,19,On-Time,10:04:33,10:04:33,10:04:33,20251004,20251007,20251007
110140,WH10,ST110,20,On-Time,10:05:15,10:05:15,10:05:15,20251004,20251007,20251007
110141,WH11,ST011,1,On-Time,10:05:58,10:05:58,10:05:58,20251004,20251007,20251007
110142,WH11,ST111,2,On-Time,10:06:40,10:06:40,10:06:40,20251004,20251007,20251007
110143,WH12,ST012,3,On-Time,10:07:23,10:07:23,10:07:23,20251004,20251007,20251007
110144,WH12,ST112,4,On-Time,10:08:06,10:08:06,10:08:06,20251004,20251007,20251007
110145,WH13,ST013,5,On-Time,10:08:48,10:08:48,10:08:48,20251004,20251007,20251007
110146,WH13,ST113,6,On-Time,10:09:31,10:09:31,10:09:31,20251004,20251007,20251007
110147,WH14,ST014,7,On-Time,10:10:14,10:10:14,10:10:14,20251004,20251007,20251007
110148,WH14,ST114,8,On-Time,10:10:56,10:10:56,10:10:56,20251004,20251007,20251007
110149,WH15,ST015,9,Late,10:11:39,10:11:39,10:11:39,20251004,20251008,20251008
110150,WH15,ST115,10,On-Time,10:12:21,10:12:21,10:12:21,20251004,20251007,20251007
110151,WH16,ST016,11,On-Time,10:13:04,10:13:04,10:13:04,20251004,20251007,20251007
110152,WH16,ST116,12,On-Time,10:13:47,10:13:47,10:13:47,20251004,20251007,20251007
110153,WH17,ST017,13,On-Time,10:14:29,10:14:29,10:14:29,20251004,20251007,20251007
110154,WH17,ST117,14,On-Time,10:15:12,10:15:12,10:15:12,20251004,20251007,20251007
110155,WH18,ST018,15,On-Time,10:15:55,10:15:55,10:15:55,20251004,20251007,20251007
110156,WH18,ST118,16,On-Time,10:16:37,10:16:37,10:16:37,20251004,20251007,20251007
110157,WH19,ST019,17,On-Time,10:17:20,10:17:20,10:17:20,20251004,20251007,20251007
110158,WH19,ST119,18,On-Time,10:18:02,10:18:02,10:18:02,20251004,20251007,20251007
110159,WH20,ST020,19,On-Time,10:18:45,10:18:45,10:18:45,20251004,20251007,20251007
110160,WH20,ST120,20,On-Time,10:19:28,10:19:28,10:19:28,20251004,20251007,20251007
110161,WH01,ST001,1,Late,10:20:10,10:20:10,10:20:10,20251004,20251009,20251009
110162,WH01,ST101,2,On-Time,10:20:53,10:20:53,10:20:53,20251004,20251007,20251007
110163,WH02,ST002,3,On-Time,10:21:36,10:21:36,10:21:36,20251004,20251007,20251007
110164,WH02,ST102,4,Late,10:22:18,10:22:18,10:22:18,20251004,20251008,20251008
110165,WH03,ST003,5,On-Time,10:23:01,10:23:01,10:23:01,20251004,20251007,20251007
110166,WH03,ST103,6,On-Time,10:23:43,10:23:43,10:23:43,20251004,20251007,20251007
110167,WH04,ST004,7,On-Time,10:24:26,10:24:26,10:24:26,20251004,20251007,20251007
110168,WH04,ST104,8,On-Time,10:25:09,10:25:09,10:25:09,20251004,20251007,20251007
110169,WH05,ST005,9,On-Time,10:25:51,10:25:51,10:25:51,20251004,20251007,20251007
110170,WH05,ST105,10,On-Time,10:26:34,10:26:34,10:26:34,20251004,20251007,20251007
110171,WH06,ST006,11,On-Time,10:27:17,10:27:17,10:27:17,20251004,20251007,20251007
110172,WH06,ST106,12,On-Time,10:27:59,10:27:59,10:27:59,20251004,20251007,20251007
110173,WH07,ST007,13,Late,10:28:42,10:28:42,10:28:42,20251004,20251009,20251009
110174,WH07,ST107,14,On-Time,10:29:24,10:29:24,10:29:24,20251004,20251007,20251007
110175,WH08,ST008,15,On-Time,10:30:07,10:30:07,10:30:07,20251004,20251007,20251007
110176,WH08,ST108,16,On-Time,10:30:50,10:30:50,10:30:50,20251004,20251007,20251007
110177,WH09,ST009,17,On-Time,10:31:32,10:31:32,10:31:32,20251004,20251007,20251007
110178,WH09,ST109,18,On-Time,10:32:15,10:32:15,10:32:15,20251004,20251007,20251007
110179,WH10,ST010,19,On-Time,10:32:58,10:32:58,10:32:58,20251004,20251007,20251007
110180,WH10,ST110,20,On-Time,10:33:40,10:33:40,10:33:40,20251004,20251007,20251007
110181,WH11,ST011,1,On-Time,10:34:23,10:34:23,10:34:23,20251004,20251007,20251007
110182,WH11,ST111,2,On-Time,10:35:05,10:35:05,10:35:05,20251004,20251007,20251007
110183,WH12,ST012,3,On-Time,10:35:48,10:35:48,10:35:48,20251004,20251007,20251007
110184,WH12,ST112,4,On-Time,10:36:31,10:36:31,10:36:31,20251004,20251007,20251007
110185,WH13,ST013,5,On-Time,10:37:13,10:37:13,10:37:13,20251004,20251007,20251007
110186,WH13,ST113,6,On-Time,10:37:56,10:37:56,10:37:56,20251004,20251007,20251007
110187,WH14,ST014,7,Late,10:38:39,10:38:39,10:38:39,20251004,20251008,20251008
110188,WH14,ST114,8,On-Time,10:39:21,10:39:21,10:39:21,20251004,20251007,20251007
110189,WH15,ST015,9,On-Time,10:40:04,10:40:04,10:40:04,20251004,20251007,20251007
110190,WH15,ST115,10,Late,10:40:46,10:40:46,10:40:46,20251004,20251008,20251008
110191,WH16,ST016,11,Late,10:41:29,10:41:29,10:41:29,20251004,20251008,20251008
110192,WH16,ST116,12,On-Time,10:42:12,10:42:12,10:42:12,20251004,20251007,20251007
110193,WH17,ST017,13,On-Time,10:42:54,10:42:54,10:42:54,20251004,20251007,20251007
110194,WH17,ST117,14,On-Time,10:43:37,10:43:37,10:43:37,20251004,20251007,20251007
110195,WH18,ST018,15,On-Time,10:44:20,10:44:20,10:44:20,20251004,20251007,20251007
110196,WH18,ST118,16,On-Time,10:45:02,10:45:02,10:45:02,20251004,20251007,20251007
110197,WH19,ST019,17,Late,10:45:45,10:45:45,10:45:45,20251004,20251008,20251008
110198,WH19,ST119,18,On-Time,10:46:27,10:46:27,10:46:27,20251004,20251007,20251007
110199,WH20,ST020,19,On-Time,10:47:10,10:47:10,10:47:10,20251004,20251007,20251007
110200,WH20,ST120,20,On-Time,10:47:53,10:47:53,10:47:53,20251004,20251007,20251007
110201,WH01,ST001,1,On-Time,10:48:35,10:48:35,10:48:35,20251004,20251007,20251007
110202,WH01,ST101,2,On-Time,10:49:18,10:49:18,10:49:18,20251004,20251007,20251007
110203,WH02,ST002,3,On-Time,10:50:01,10:50:01,10:50:01,20251004,20251007,20251007
110204,WH02,ST102,4,On-Time,10:50:43,10:50:43,10:50:43,20251004,20251007,20251007
110205,WH03,ST003,5,On-Time,10:51:26,10:51:26,10:51:26,20251004,20251007,20251007
110206,WH03,ST103,6,On-Time,10:52:08,10:52:08,10:52:08,20251004,20251007,20251007
110207,WH04,ST004,7,On-Time,10:52:51,10:52:51,10:52:51,20251004,20251007,20251007
110208,WH04,ST104,8,On-Time,10:53:34,10:53:34,10:53:34,20251004,20251007,20251007
110209,WH05,ST005,9,On-Time,10:54:16,10:54:16,10:54:16,20251004,20251007,20251007
110210,WH05,ST105,10,On-Time,10:54:59,10:54:59,10:54:59,20251004,20251007,20251007
110211,WH06,ST006,11,On-Time,10:55:42,10:55:42,10:55:42,20251004,20251007,20251007
110212,WH06,ST106,12,On-Time,10:56:24,10:56:24,10:56:24,20251004,20251007,20251007
110213,WH07,ST007,13,On-Time,10:57:07,10:57:07,10:57:07,20251004,20251007,20251007
110214,WH07,ST107,14,On-Time,10:57:49,10:57:49,10:57:49,20251004,20251007,20251007
110215,WH08,ST008,15,On-Time,10:58:32,10:58:32,10:58:32,20251004,20251007,20251007
110216,WH08,ST108,16,On-Time,10:59:15,10:59:15,10:59:15,20251004,20251007,20251007
110217,WH09,ST009,17,On-Time,10:59:57,10:59:57,10:59:57,20251004,20251007,20251007
110218,WH09,ST109,18,On-Time,11:00:40,11:00:40,11:00:40,20251004,20251007,20251007
110219,WH10,ST010,19,Late,11:01:23,11:01:23,11:01:23,20251004,20251008,20251008
110220,WH10,ST110,20,Late,11:02:05,11:02:05,11:02:05,20251004,20251008,20251008
110221,WH11,ST011,1,On-Time,11:02:48,11:02:48,11:02:48,20251004,20251007,20251007
110222,WH11,ST111,2,On-Time,11:03:30,11:03:30,11:03:30,20251004,20251007,20251007
110223,WH12,ST012,3,On-Time,11:04:13,11:04:13,11:04:13,20251004,20251007,20251007
110224,WH12,ST112,4,On-Time,11:04:56,11:04:56,11:04:56,20251004,20251007,20251007
110225,WH13,ST013,5,On-Time,11:05:38,11:05:38,11:05:38,20251004,20251007,20251007
110226,WH13,ST113,6,On-Time,11:06:21,11:06:21,11:06:21,20251004,20251007,20251007
110227,WH14,ST014,7,On-Time,11:07:04,11:07:04,11:07:04,20251004,20251007,20251007
110228,WH14,ST114,8,On-Time,11:07:46,11:07:46,11:07:46,20251004,20251007,20251007
110229,WH15,ST015,9,Late,11:08:29,11:08:29,11:08:29,20251004,20251008,20251008
110230,WH15,ST115,10,On-Time,11:09:11,11:09:11,11:09:11,20251004,20251007,20251007
110231,WH16,ST016,11,On-Time,11:09:54,11:09:54,11:09:54,20251004,20251007,20251007
110232,WH16,ST116,12,On-Time,11:10:37,11:10:37,11:10:37,20251004,20251007,20251007
110233,WH17,ST017,13,On-Time,11:11:19,11:11:19,11:11:19,20251004,20251007,20251007
110234,WH17,ST117,14,Late,11:12:02,11:12:02,11:12:02,20251004,20251008,20251008
110235,WH18,ST018,15,On-Time,11:12:44,11:12:44,11:12:44,20251004,20251007,20251007
110236,WH18,ST118,16,On-Time,11:13:27,11:13:27,11:13:27,20251004,20251007,20251007
110237,WH19,ST019,17,On-Time,11:14:10,11:14:10,11:14:10,20251004,20251007,20251007
110238,WH19,ST119,18,On-Time,11:14:52,11:14:52,11:14:52,20251004,20251007,20251007
110239,WH20,ST020,19,On-Time,11:15:35,11:15:35,11:15:35,20251004,20251007,20251007
110240,WH20,ST120,20,On-Time,11:16:18,11:16:18,11:16:18,20251004,20251007,20251007
110241,WH01,ST001,1,On-Time,11:17:00,11:17:00,11:17:00,20251004,20251007,20251007
110242,WH01,ST101,2,On-Time,11:17:43,11:17:43,11:17:43,20251004,20251007,20251007
110243,WH02,ST002,3,On-Time,11:18:25,11:18:25,11:18:25,20251004,20251007,20251007
110244,WH02,ST102,4,On-Time,11:19:08,11:19:08,11:19:08,20251004,20251007,20251007
110245,WH03,ST003,5,On-Time,11:19:51,11:19:51,11:19:51,20251004,20251007,20251007
110246,WH03,ST103,6,On-Time,11:20:33,11:20:33,11:20:33,20251004,20251007,20251007
110247,WH04,ST004,7,On-Time,11:21:16,11:21:16,11:21:16,20251004,20251007,20251007
110248,WH04,ST104,8,On-Time,11:21:59,11:21:59,11:21:59,20251004,20251007,20251007
110249,WH05,ST005,9,On-Time,11:22:41,11:22:41,11:22:41,20251004,20251007,20251007
110250,WH05,ST105,10,On-Time,11:23:24,11:23:24,11:23:24,20251004,20251007,20251007
110251,WH06,ST006,11,On-Time,11:24:06,11:24:06,11:24:06,20251004,20251007,20251007
110252,WH06,ST106,12,On-Time,11:24:49,11:24:49,11:24:49,20251004,20251007,20251007
110253,WH07,ST007,13,On-Time,11:25:32,11:25:32,11:25:32,20251004,20251007,20251007
110254,WH07,ST107,14,On-Time,11:26:14,11:26:14,11:26:14,20251004,20251007,20251007
110255,WH08,ST008,15,On-Time,11:26:57,11:26:57,11:26:57,20251004,20251007,20251007
110256,WH08,ST108,16,On-Time,11:27:40,11:27:40,11:27:40,20251004,20251007,20251007
110257,WH09,ST009,17,On-Time,11:28:22,11:28:22,11:28:22,20251004,20251007,20251007
110258,WH09,ST109,18,On-Time,11:29:05,11:29:05,11:29:05,20251004,20251007,20251007
110259,WH10,ST010,19,On-Time,11:29:47,11:29:47,11:29:47,20251004,20251007,20251007
110260,WH10,ST110,20,Late,11:30:30,11:30:30,11:30:30,20251004,20251008,20251008
110261,WH11,ST011,1,On-Time,11:31:13,11:31:13,11:31:13,20251004,20251007,20251007
110262,WH11,ST111,2,On-Time,11:31:55,11:31:55,11:31:55,20251004,20251007,20251007
110263,WH12,ST012,3,On-Time,11:32:38,11:32:38,11:32:38,20251004,20251007,20251007
110264,WH12,ST112,4,On-Time,11:33:21,11:33:21,11:33:21,20251004,20251007,20251007
110265,WH13,ST013,5,Late,11:34:03,11:34:03,11:34:03,20251004,20251008,20251008
110266,WH13,ST113,6,On-Time,11:34:46,11:34:46,11:34:46,20251004,20251007,20251007
110267,WH14,ST014,7,On-Time,11:35:28,11:35:28,11:35:28,20251004,20251007,20251007
110268,WH14,ST114,8,On-Time,11:36:11,11:36:11,11:36:11,20251004,20251007,20251007
